IRIS_313-8053	IRIS_313-8053	-0.0291708	-0.00645522	-0.0164162	-0.0101937	0.00383853
IRIS_313-8057	IRIS_313-8057	-0.0248689	-0.0055416	0.0221661	-0.0172257	-0.00204644
IRIS_313-8058	IRIS_313-8058	-0.0245753	-0.00550153	0.0238443	-0.0149863	-1.62715e-05
IRIS_313-8060	IRIS_313-8060	-0.0251973	-0.00643923	0.0146952	-0.0184564	-0.00137122
IRIS_313-8061	IRIS_313-8061	-0.0266601	-0.00629248	0.0100998	-0.0158935	0.00083886
IRIS_313-8062	IRIS_313-8062	-0.0263037	-0.00560502	0.0162526	-0.0155736	-4.08494e-05
IRIS_313-8063	IRIS_313-8063	-0.028992	-0.00571085	0.0131564	-0.014388	0.000145408
IRIS_313-8064	IRIS_313-8064	-0.0269159	-0.00628137	0.0104238	-0.0154415	-0.000671096
IRIS_313-8065	IRIS_313-8065	-0.0289534	-0.00573146	0.00844268	-0.0142448	0.00112561
IRIS_313-8066	IRIS_313-8066	-0.0293486	-0.00592622	-0.0380968	-0.00302288	0.00559937
IRIS_313-8067	IRIS_313-8067	0.00218219	-0.006662	0.00437693	-0.00343037	-0.00923728
IRIS_313-8068	IRIS_313-8068	0.0131375	-0.00707427	0.000940653	-0.0017407	0.00360281
IRIS_313-8069	IRIS_313-8069	0.0132073	-0.00888904	0.0024358	-0.00099268	0.0170135
IRIS_313-8072	IRIS_313-8072	-0.0286502	-0.00379942	0.0390097	-0.0207986	-0.00178727
IRIS_313-8073	IRIS_313-8073	0.00460107	0.0661553	-0.00473384	-0.017812	0.00116834
IRIS_313-8074	IRIS_313-8074	-0.0279493	-0.0058626	0.0170953	-0.0167927	0.00188715
IRIS_313-8075	IRIS_313-8075	-0.0285224	-0.00628924	-0.0322733	-0.00713118	0.00477266
IRIS_313-8076	IRIS_313-8076	-0.0286456	-0.00575131	0.00723897	-0.0158038	0.000601186
IRIS_313-8084	IRIS_313-8084	-0.0293548	-0.00603072	-0.0302597	-0.00645713	0.00314869
IRIS_313-8085	IRIS_313-8085	-0.0300208	-0.00630244	-0.0359777	-0.00699761	0.00426131
IRIS_313-8087	IRIS_313-8087	-0.0292981	-0.0061573	-0.0518544	-0.000597715	0.00452415
IRIS_313-8090	IRIS_313-8090	-0.0297974	-0.00634612	-0.0280077	-0.00902328	0.00373697
IRIS_313-8095	IRIS_313-8095	-0.0293053	-0.0064623	-0.0282432	-0.00874781	0.00521121
IRIS_313-8096	IRIS_313-8096	-0.0296223	-0.00657526	-0.0304148	-0.00865774	0.00547915
IRIS_313-8097	IRIS_313-8097	-0.0271065	-0.00618879	-0.032537	-0.00558587	0.00111454
IRIS_313-8099	IRIS_313-8099	-0.0292037	-0.00646047	-0.0329844	-0.00648712	0.00510838
IRIS_313-8102	IRIS_313-8102	-0.0276061	-0.005687	0.0387551	-0.0202148	-0.000570089
IRIS_313-8105	IRIS_313-8105	-0.0291167	-0.00590993	-0.0381056	-0.00452105	0.00400785
IRIS_313-8109	IRIS_313-8109	-0.0299043	-0.00593363	-0.0455002	-0.000475869	0.0048337
IRIS_313-8111	IRIS_313-8111	-0.0298558	-0.0059042	-0.0516961	-0.000245841	0.00539825
IRIS_313-8112	IRIS_313-8112	-0.0298845	-0.00616267	-0.0331063	-0.0058361	0.00442785
IRIS_313-8113	IRIS_313-8113	-0.0299811	-0.00583107	-0.0477714	0.000625628	0.00500468
IRIS_313-8114	IRIS_313-8114	-0.0285592	-0.0051921	-0.0244136	-0.00832022	0.004783
IRIS_313-8115	IRIS_313-8115	-0.0292364	-0.00623278	-0.0166044	-0.0112253	0.00426588
IRIS_313-8116	IRIS_313-8116	-0.0288453	-0.00558661	-0.019472	-0.00830611	0.00426641
IRIS_313-8118	IRIS_313-8118	-0.0286106	-0.00611228	-0.0246497	-0.00531385	0.00337727
IRIS_313-8119	IRIS_313-8119	-0.0289859	-0.00617609	-0.0455725	-0.00193467	0.005769
IRIS_313-8121	IRIS_313-8121	-0.0275942	-0.005166	-0.0127976	-0.00879771	0.00305388
IRIS_313-8123	IRIS_313-8123	-0.0295019	-0.00616351	-0.0306202	-0.00593883	0.00561695
IRIS_313-8124	IRIS_313-8124	-0.029067	-0.00611133	-0.0284391	-0.00525478	0.00503409
IRIS_313-8125	IRIS_313-8125	-0.0297222	-0.00592059	-0.0346276	-0.00209335	0.00400605
IRIS_313-8126	IRIS_313-8126	-0.0300701	-0.00619587	-0.0338841	-0.00503068	0.00359821
IRIS_313-8127	IRIS_313-8127	-0.0288422	-0.00594951	-0.0169025	-0.00664069	0.00201818
IRIS_313-8128	IRIS_313-8128	-0.0298222	-0.00533394	-0.0377406	-6.00908e-07	0.00416819
IRIS_313-8129	IRIS_313-8129	-0.0297864	-0.00603857	-0.0433781	-0.0011874	0.00464261
IRIS_313-8132	IRIS_313-8132	-0.0293204	-0.00609198	-0.0425838	-0.00301152	0.00599837
IRIS_313-8134	IRIS_313-8134	-0.0288737	-0.00637435	-0.0402126	-0.00444587	0.00600716
IRIS_313-8135	IRIS_313-8135	-0.0299437	-0.00605031	-0.0407645	-0.00308532	0.00492816
IRIS_313-8136	IRIS_313-8136	-0.0295261	-0.00603151	-0.0262483	-0.00699433	0.0049233
IRIS_313-8137	IRIS_313-8137	-0.0282322	-0.00574715	-0.0209818	-0.0082615	0.00359259
IRIS_313-8138	IRIS_313-8138	-0.0300251	-0.00603033	-0.0432254	-0.00341779	0.00471455
IRIS_313-8139	IRIS_313-8139	-0.0276485	-0.00574563	-0.0173561	-0.0075764	0.00408938
IRIS_313-8140	IRIS_313-8140	-0.0289377	-0.00642683	-0.0436339	-0.00386512	0.00608409
IRIS_313-8141	IRIS_313-8141	-0.0295527	-0.00641674	-0.0319486	-0.00748958	0.0037047
IRIS_313-8142	IRIS_313-8142	-0.0295493	-0.00611329	-0.0328707	-0.00205927	0.00558499
IRIS_313-8143	IRIS_313-8143	-0.0292381	-0.00622511	-0.0167051	-0.0111694	0.00424972
IRIS_313-8145	IRIS_313-8145	-0.0288971	-0.00569807	-0.0210187	-0.00870956	0.00458342
IRIS_313-8147	IRIS_313-8147	-0.0289481	-0.0057599	-0.0292328	-0.00454722	0.00474207
IRIS_313-8148	IRIS_313-8148	-0.029271	-0.00599162	-0.0481676	6.60114e-05	0.00421358
IRIS_313-8149	IRIS_313-8149	-0.0296298	-0.00623684	-0.0413391	-0.00434096	0.00449211
IRIS_313-8151	IRIS_313-8151	-0.0286915	-0.00573031	-0.0304689	-0.00606935	0.00343847
IRIS_313-8154	IRIS_313-8154	-0.0292378	-0.00576267	-0.0160499	-0.00693376	0.0020075
IRIS_313-8155	IRIS_313-8155	-0.0291687	-0.00623899	-0.0245185	-0.00856359	0.00466546
IRIS_313-8158	IRIS_313-8158	-0.029702	-0.00591243	-0.011285	-0.0102443	0.00254805
IRIS_313-8159	IRIS_313-8159	-0.0296995	-0.00591129	-0.0113968	-0.0102055	0.00255156
IRIS_313-8160	IRIS_313-8160	-0.0293281	-0.00594456	-0.0253835	-0.00522532	0.00261984
IRIS_313-8161	IRIS_313-8161	0.0136706	-0.00812055	-0.00271977	-0.00194709	-0.029124
IRIS_313-8162	IRIS_313-8162	-0.0294578	-0.0061196	-0.0515739	-0.000279758	0.00460814
IRIS_313-8164	IRIS_313-8164	-0.0264138	-0.00614357	-0.0308522	-0.00531496	0.000399931
IRIS_313-8165	IRIS_313-8165	-0.0298759	-0.00589903	-0.0500112	-0.000952842	0.00498789
IRIS_313-8166	IRIS_313-8166	-0.0297134	-0.00616867	-0.0225116	-0.00870958	0.00493072
IRIS_313-8167	IRIS_313-8167	-0.0297528	-0.00623114	-0.026169	-0.00759735	0.00514061
IRIS_313-8168	IRIS_313-8168	-0.0298217	-0.00620251	-0.0219208	-0.00951814	0.00515696
IRIS_313-8170	IRIS_313-8170	-0.0292907	-0.0058382	-0.0108774	-0.0113038	0.00412724
IRIS_313-8171	IRIS_313-8171	-0.0295151	-0.00542515	-0.0378111	0.000456833	0.00390455
IRIS_313-8172	IRIS_313-8172	-0.0199439	-0.00199119	-0.00677678	0.00540938	-0.00553412
IRIS_313-8173	IRIS_313-8173	-0.0237939	-0.00257733	0.0232824	-0.00487783	-0.00513607
IRIS_313-8177	IRIS_313-8177	-0.0289835	-0.00605508	-0.0222171	-0.00905655	0.00287353
IRIS_313-8180	IRIS_313-8180	-0.027573	-0.00587348	0.035564	-0.020828	-0.00154384
IRIS_313-8183	IRIS_313-8183	-0.0263664	-0.00531572	0.0350676	-0.0188716	-0.00105315
IRIS_313-8184	IRIS_313-8184	-0.0111394	0.00554157	0.0110687	0.0254417	-0.0113868
IRIS_313-8185	IRIS_313-8185	-0.0265454	-0.00545144	0.00975767	-0.0144108	0.000127189
IRIS_313-8186	IRIS_313-8186	-0.0276157	-0.00597946	0.0176583	-0.017133	-0.000554327
IRIS_313-8192	IRIS_313-8192	-0.0249969	-0.00554113	0.0228378	-0.0156796	-0.00263267
IRIS_313-8193	IRIS_313-8193	-0.0262198	-0.00533622	0.0328347	-0.0194895	-0.00102206
IRIS_313-8195	IRIS_313-8195	-0.0292145	-0.006293	-0.021984	-0.00975146	0.00439682
IRIS_313-8200	IRIS_313-8200	-0.0286526	-0.00601594	-0.0237103	-0.00782834	0.00314465
IRIS_313-8202	IRIS_313-8202	-0.0238368	-0.00513085	0.0302721	-0.0162983	-0.00217591
IRIS_313-8204	IRIS_313-8204	-0.0290074	-0.00614421	-0.041045	-0.00409819	0.00449787
IRIS_313-8205	IRIS_313-8205	-0.0277592	-0.00602002	0.000301348	-0.0132652	0.000957598
IRIS_313-8208	IRIS_313-8208	-0.0279207	-0.00550172	-0.0302825	-0.00557987	0.0046117
IRIS_313-8209	IRIS_313-8209	-0.0263519	-0.0049437	0.016423	-0.0125543	-0.000923198
IRIS_313-8212	IRIS_313-8212	0.0131389	-0.00489567	-0.00379159	-0.00174634	-0.0232801
IRIS_313-8213	IRIS_313-8213	-0.0283391	-0.00585826	0.00783221	-0.0135184	0.00190495
IRIS_313-8214	IRIS_313-8214	-0.0290709	-0.00583809	-0.0194933	-0.0100364	0.00476692
IRIS_313-8215	IRIS_313-8215	0.0133995	-0.00880432	-0.00317848	-0.00140576	-0.0316421
IRIS_313-8216	IRIS_313-8216	-0.0295716	-0.00635771	-0.031541	-0.00680562	0.00549073
IRIS_313-8217	IRIS_313-8217	-0.0291047	-0.00615549	-0.0451672	-0.00250331	0.00440366
IRIS_313-8218	IRIS_313-8218	-0.0290569	-0.00625801	-0.0454265	-0.00240946	0.00421163
IRIS_313-8232	IRIS_313-8232	-0.0217197	-0.00467492	0.0356489	-0.0154268	-0.00116729
IRIS_313-8244	IRIS_313-8244	0.014307	0.00318256	-0.00045	-0.00128082	-0.00244981
IRIS_313-8252	IRIS_313-8252	0.00296277	0.0700158	-0.00376291	-0.00689083	0.00447603
IRIS_313-8253	IRIS_313-8253	0.0148337	-0.0101233	0.00103973	0.00111351	0.026537
IRIS_313-8256	IRIS_313-8256	-0.0260955	0.00068391	-0.0189736	0.0344374	0.000309085
IRIS_313-8265	IRIS_313-8265	0.0140099	-0.00161563	-0.00184061	-0.00234093	-0.0168561
IRIS_313-8268	IRIS_313-8268	-0.0163675	0.01443	0.0175144	0.094048	-0.00711242
IRIS_313-8277	IRIS_313-8277	-0.0286889	-0.00426245	0.0392589	-0.0177331	-9.63451e-05
IRIS_313-8279	IRIS_313-8279	-0.0253567	-0.00454092	0.0313601	-0.0152516	-0.000533371
IRIS_313-8283	IRIS_313-8283	0.00409653	0.0580663	-0.00348804	0.00156838	0.00662115
IRIS_313-8285	IRIS_313-8285	-0.0245364	-0.00547413	0.0350533	-0.0192062	-0.00121395
IRIS_313-8288	IRIS_313-8288	0.0101995	0.00428447	0.00118226	-0.00265236	-0.00273998
IRIS_313-8291	IRIS_313-8291	0.0151873	-0.00866975	0.00206913	0.00168196	0.0361927
IRIS_313-8292	IRIS_313-8292	0.0137159	-0.00846888	0.00128339	-0.000218201	0.00957357
IRIS_313-8293	IRIS_313-8293	0.0147939	-0.00784106	0.00241932	0.00224702	0.0312686
IRIS_313-8302	IRIS_313-8302	-0.0120075	0.0272652	-0.00111451	-0.0054128	-0.000850668
IRIS_313-8303	IRIS_313-8303	0.0136797	-0.00264796	-4.0294e-05	0.00103008	0.00419075
IRIS_313-8305	IRIS_313-8305	0.014974	0.0052615	-0.000455669	-0.000132605	0.00219823
IRIS_313-8306	IRIS_313-8306	0.0142961	0.0033071	-2.45753e-05	0.000368328	0.00410971
IRIS_313-8312	IRIS_313-8312	0.0147114	-0.00876586	0.00253391	0.00129449	0.034736
IRIS_313-8314	IRIS_313-8314	-0.0253007	-0.00439162	0.0294791	-0.00892422	0.000440716
IRIS_313-8315	IRIS_313-8315	0.0138231	-0.00775231	0.000588048	8.28748e-05	0.00172081
IRIS_313-8316	IRIS_313-8316	0.0140106	-0.00932355	0.00232991	0.00198057	0.0402588
IRIS_313-8321	IRIS_313-8321	0.00491682	0.0620903	-0.00333743	-0.000843287	0.00772403
IRIS_313-8323	IRIS_313-8323	-0.0277623	-0.00483355	0.0392594	-0.01974	-0.000951541
IRIS_313-8324	IRIS_313-8324	-0.00158686	-0.00586747	0.00889556	-0.00173424	0.00551466
IRIS_313-8326	IRIS_313-8326	-0.0193945	0.0115868	0.0169537	0.0908735	-0.00556871
IRIS_313-8332	IRIS_313-8332	0.0140726	-0.00325352	-0.00045865	-0.00222092	-0.00378998
IRIS_313-8339	IRIS_313-8339	-0.0283407	-0.00555856	0.0364479	-0.0198326	-0.000426633
IRIS_313-8341	IRIS_313-8341	0.0153025	-0.00774498	-0.00020336	-0.00111521	-0.00464459
IRIS_313-8342	IRIS_313-8342	0.00449596	0.0551372	-0.0035295	-0.0163243	-0.0012524
IRIS_313-8349	IRIS_313-8349	0.0134302	-0.00124859	0.000895481	0.00750303	0.00911114
IRIS_313-8356	IRIS_313-8356	-0.0276991	-0.00426852	0.0309191	-0.0133601	-0.0013102
IRIS_313-8368	IRIS_313-8368	0.0140584	-0.0091714	0.00111898	0.000525443	0.0233943
IRIS_313-8380	IRIS_313-8380	0.0143564	-0.00734914	-0.00291923	-0.00269618	-0.0384562
IRIS_313-8381	IRIS_313-8381	-0.0256307	-0.00389106	0.0316287	-0.015107	-0.0015388
IRIS_313-8382	IRIS_313-8382	0.0052079	0.0278526	-0.0012523	-0.00876889	-0.000721564
IRIS_313-8383	IRIS_313-8383	0.0136423	-0.00820705	-0.000267235	8.12949e-05	0.00414592
IRIS_313-8385	IRIS_313-8385	-0.019491	0.0113732	0.0164867	0.0896984	-0.00551469
IRIS_313-8386	IRIS_313-8386	0.0150686	-0.00622565	-0.000146804	-0.000412486	-0.00336648
IRIS_313-8387	IRIS_313-8387	-0.0280681	-0.00506605	-0.0403029	0.00327114	0.00318992
IRIS_313-8390	IRIS_313-8390	0.00359733	0.0656007	-0.00454679	-0.0178821	-0.000478186
IRIS_313-8391	IRIS_313-8391	0.0146706	-0.00190789	0.000594785	0.00141153	0.0127837
IRIS_313-8392	IRIS_313-8392	0.012116	-0.00679461	9.8014e-05	-0.00161823	-0.00973121
IRIS_313-8398	IRIS_313-8398	0.00279812	0.0749543	-0.00454057	-0.0119592	0.00636598
IRIS_313-8399	IRIS_313-8399	-0.0298524	-0.00642348	-0.042328	-0.00504211	0.00475163
IRIS_313-8400	IRIS_313-8400	-0.0258521	-0.0055865	0.00783694	-0.00914964	0.00191362
IRIS_313-8401	IRIS_313-8401	0.0129534	-0.00539691	0.000797496	-0.000490876	0.00130234
IRIS_313-8405	IRIS_313-8405	0.0116086	-0.00751493	-0.00227472	0.000667311	-0.0046617
IRIS_313-8407	IRIS_313-8407	0.0147659	-0.00957148	0.00225099	0.00310142	0.0369327
IRIS_313-8409	IRIS_313-8409	0.0134405	-0.00812119	-0.00143145	-0.000582876	-0.00865812
IRIS_313-8410	IRIS_313-8410	0.00386088	0.0679117	-0.00332322	-0.0196094	0.0029764
IRIS_313-8412	IRIS_313-8412	0.0137083	-0.00684546	-0.00234171	-0.00123508	-0.0222363
IRIS_313-8414	IRIS_313-8414	0.00962345	-0.00302123	-0.00322519	-1.99779e-05	0.0015335
IRIS_313-8431	IRIS_313-8431	-0.028498	-0.00447132	0.0291206	-0.0134285	-0.00174268
IRIS_313-8433	IRIS_313-8433	0.0148123	-0.00995764	-0.00296713	-0.00368747	-0.0548419
IRIS_313-8434	IRIS_313-8434	-0.0276463	-0.0052471	0.0360392	-0.0192749	-0.00119263
IRIS_313-8435	IRIS_313-8435	0.0142658	-0.00738616	-0.0027011	-0.00271352	-0.038924
IRIS_313-8436	IRIS_313-8436	-0.023836	-0.00401009	0.0314325	-0.00578784	-0.001166
IRIS_313-8437	IRIS_313-8437	0.0148141	-0.00712462	0.000555231	0.00253433	0.0160791
IRIS_313-8439	IRIS_313-8439	-0.0262569	-0.00498148	0.0370146	-0.0185418	0.000294176
IRIS_313-8444	IRIS_313-8444	-0.0283979	-0.00557296	-0.0246377	-0.00809065	0.002857
IRIS_313-8450	IRIS_313-8450	0.0137286	0.00585533	0.00018383	0.00163284	0.00230079
IRIS_313-8453	IRIS_313-8453	0.0146921	-0.00571573	-0.000590611	-9.38734e-06	0.00224483
IRIS_313-8454	IRIS_313-8454	0.0153808	-0.0085683	-0.00201154	-0.00372892	-0.047226
IRIS_313-8458	IRIS_313-8458	0.014054	-0.00258734	-0.000519173	-0.00077509	0.00777976
IRIS_313-8466	IRIS_313-8466	0.0147063	-0.0094148	0.00161643	0.00183768	0.0326725
IRIS_313-8468	IRIS_313-8468	0.0140145	-0.00942196	0.00176799	0.00257489	0.0344149
IRIS_313-8474	IRIS_313-8474	0.0133877	-0.00932629	-0.000162983	0.000911978	0.0139469
IRIS_313-8481	IRIS_313-8481	-0.0292226	-0.00624752	-0.0516796	-0.000584988	0.0046434
IRIS_313-8485	IRIS_313-8485	0.0149646	-0.0102048	0.00188211	0.00143946	0.0256421
IRIS_313-8486	IRIS_313-8486	-0.0259978	-0.0021758	0.00184293	0.00873695	-0.000841419
IRIS_313-8492	IRIS_313-8492	0.014451	-0.00907023	0.00130462	0.000946907	0.030244
IRIS_313-8493	IRIS_313-8493	0.0151729	-0.00874042	0.00182072	0.00165054	0.0341327
IRIS_313-8502	IRIS_313-8502	-0.0261522	-0.00610337	-0.0346253	-0.00394483	0.0025812
IRIS_313-8509	IRIS_313-8509	0.0145668	0.00117533	-0.00108637	0.00195667	0.000983074
IRIS_313-8514	IRIS_313-8514	0.0143529	-0.00911723	-0.00290219	-0.000975066	-0.0183845
IRIS_313-8519	IRIS_313-8519	-0.0260345	-0.00203644	0.00183004	0.00612435	-0.000511746
IRIS_313-8523	IRIS_313-8523	-0.0288879	-0.00538806	0.0397677	-0.0200751	-0.0015326
IRIS_313-8530	IRIS_313-8530	0.0134059	-0.000221342	0.00200153	0.0026818	0.00758577
IRIS_313-8536	IRIS_313-8536	0.0140346	-0.00926321	0.00210083	0.00227288	0.0282868
IRIS_313-8554	IRIS_313-8554	0.00249692	0.0555833	-0.00287614	-0.0188301	-0.00393602
IRIS_313-8557	IRIS_313-8557	0.0148029	-0.00969225	0.0024186	0.00158732	0.0355763
IRIS_313-8559	IRIS_313-8559	0.0138279	-0.000734954	-0.00139214	-0.00118306	-0.00809615
IRIS_313-8565	IRIS_313-8565	-0.0260415	-0.00447876	0.0031218	0.00482542	9.61147e-05
IRIS_313-8567	IRIS_313-8567	0.0147128	-0.00894161	0.000690119	0.000489134	0.0144296
IRIS_313-8568	IRIS_313-8568	0.0129147	0.00496537	0.000351122	-0.00143949	-0.000372968
IRIS_313-8571	IRIS_313-8571	0.0144212	-0.00896545	0.00151225	0.000266939	0.0221096
IRIS_313-8572	IRIS_313-8572	-0.0281846	-0.00453453	0.0307623	-0.0140725	-0.00175974
IRIS_313-8578	IRIS_313-8578	-0.027559	-0.00417759	0.00629485	0.0051615	-0.000852805
IRIS_313-8580	IRIS_313-8580	-0.0266001	-0.00401736	0.00291315	0.00288144	-0.000104851
IRIS_313-8585	IRIS_313-8585	0.0145134	-0.00715476	0.000178036	3.1003e-05	0.000460473
IRIS_313-8586	IRIS_313-8586	0.0151107	-0.00918396	0.000931755	0.000193051	0.0210728
IRIS_313-8591	IRIS_313-8591	0.0134669	-0.00961322	0.00209375	0.00287025	0.0373096
IRIS_313-8594	IRIS_313-8594	-0.0278641	-0.00452954	0.0372512	-0.0169416	-0.00113867
IRIS_313-8595	IRIS_313-8595	0.00806796	0.0172941	0.00192645	-0.00625345	0.000382971
IRIS_313-8599	IRIS_313-8599	-0.0276257	-0.0033541	0.00562697	0.00510761	-0.000913628
IRIS_313-8603	IRIS_313-8603	0.0133055	-0.00676045	-0.000256101	-0.00146867	-0.0111706
IRIS_313-8606	IRIS_313-8606	0.0149148	-0.00974995	0.00271576	0.00249795	0.0396163
IRIS_313-8608	IRIS_313-8608	0.0145138	-0.00904979	0.00178237	0.000819432	0.0296629
IRIS_313-8614	IRIS_313-8614	0.014399	-0.00201637	-0.000143116	0.000853253	0.00608571
IRIS_313-8616	IRIS_313-8616	0.0153349	-0.00639729	-0.00267268	-0.000899305	-0.0186808
IRIS_313-8621	IRIS_313-8621	0.0145071	-0.00779392	-0.00190277	0.000830878	-0.0128517
IRIS_313-8622	IRIS_313-8622	0.0124658	0.0082953	-0.000807442	-0.000575043	-0.00329084
IRIS_313-8626	IRIS_313-8626	-0.0267226	-0.0042974	0.033555	-0.0148041	-0.00172438
IRIS_313-8627	IRIS_313-8627	-0.0285218	-0.00595229	0.0172911	-0.016941	0.000716906
IRIS_313-8631	IRIS_313-8631	0.01371	0.00081352	-0.00128735	-0.00120103	-0.0088455
IRIS_313-8632	IRIS_313-8632	0.0129578	-0.0012735	0.000643224	0.00660613	0.00617721
IRIS_313-8637	IRIS_313-8637	-0.0260261	-0.00227473	0.00389246	0.00747647	-0.000607954
IRIS_313-8638	IRIS_313-8638	0.014665	-0.00923831	0.00154942	0.000733126	0.0158023
IRIS_313-8641	IRIS_313-8641	0.00424523	0.0615118	-0.00269296	-0.0171421	-0.00147456
IRIS_313-8643	IRIS_313-8643	0.0144642	-0.00871409	0.00253307	0.00163	0.0323596
IRIS_313-8645	IRIS_313-8645	0.0144157	-0.00717363	-0.0030299	-0.00318277	-0.0458833
IRIS_313-8647	IRIS_313-8647	0.0140511	0.00269804	-0.00157428	-0.00124563	-0.00699878
IRIS_313-8655	IRIS_313-8655	0.00395388	0.0650324	-0.00444156	-0.00836986	0.00357297
IRIS_313-8656	IRIS_313-8656	-0.0149287	0.0253887	0.0193552	0.105332	-0.0093925
IRIS_313-8657	IRIS_313-8657	0.013064	-6.74061e-05	0.000449603	0.00297545	0.0125927
IRIS_313-8658	IRIS_313-8658	-0.0284086	-0.00635509	-0.000657266	-0.013623	0.0012651
IRIS_313-8659	IRIS_313-8659	0.014469	-0.00543132	0.000867016	0.00110452	0.00524312
IRIS_313-8660	IRIS_313-8660	0.0141257	0.00438023	-0.00114091	-0.0027378	-0.00366525
IRIS_313-8664	IRIS_313-8664	-0.0249856	-0.00354869	0.0339899	-0.0128487	-0.00125275
IRIS_313-8665	IRIS_313-8665	-0.0292228	-0.00580351	-0.0318377	-0.00550033	0.00345887
IRIS_313-8669	IRIS_313-8669	-0.0267847	-0.00285384	0.0155222	-0.00175984	-0.000955191
IRIS_313-8674	IRIS_313-8674	0.0152503	-0.00922314	0.00116497	0.000834365	0.0291537
IRIS_313-8679	IRIS_313-8679	0.0153189	-0.0100945	0.00105156	0.00105319	0.0278466
IRIS_313-8681	IRIS_313-8681	0.0145098	-0.00965341	0.00238307	0.0024129	0.0386088
IRIS_313-8683	IRIS_313-8683	0.0146731	-0.00382745	0.000140153	0.00378921	0.0109023
IRIS_313-8687	IRIS_313-8687	-0.0281586	-0.00546865	0.0376428	-0.0193479	-0.00149738
IRIS_313-8690	IRIS_313-8690	-0.0246202	-0.00459602	-0.0265567	0.00486576	0.00303426
IRIS_313-8694	IRIS_313-8694	-0.0291636	-0.00537931	0.0411355	-0.0203161	-0.00161434
IRIS_313-8697	IRIS_313-8697	0.0151416	-0.00930782	0.00163539	0.00148748	0.0239873
IRIS_313-8699	IRIS_313-8699	0.0128649	-0.00172771	0.00188849	-0.000570361	0.0132527
IRIS_313-8702	IRIS_313-8702	0.0152174	-0.00979103	0.00124232	0.00100295	0.0294013
IRIS_313-8703	IRIS_313-8703	0.0147261	-0.00338077	0.000388828	0.00278922	0.00951572
IRIS_313-8704	IRIS_313-8704	0.0129193	0.00838716	-0.00152703	0.000535774	0.00134336
IRIS_313-8712	IRIS_313-8712	-0.0197142	0.0118442	0.0202502	0.101392	-0.00748593
IRIS_313-8713	IRIS_313-8713	0.0144905	-0.00914968	0.00197242	0.0021026	0.0307751
IRIS_313-8717	IRIS_313-8717	0.0146563	-0.000460832	-3.9217e-05	0.00113769	0.00856594
IRIS_313-8721	IRIS_313-8721	0.00348331	0.0694425	-0.00339205	-0.00615147	0.00470232
IRIS_313-8722	IRIS_313-8722	0.015316	-0.00990504	0.00117721	0.00104521	0.0232057
IRIS_313-8723	IRIS_313-8723	0.0136051	-0.00914927	0.00195053	0.00284435	0.0351103
IRIS_313-8725	IRIS_313-8725	0.0142903	-0.00971705	0.0028605	0.00286459	0.0323918
IRIS_313-8727	IRIS_313-8727	0.0134814	0.00153113	-0.000751301	-0.000409383	-0.00407468
IRIS_313-8731	IRIS_313-8731	0.0132466	-0.0019281	-0.000651393	-0.000103659	0.000605751
IRIS_313-8732	IRIS_313-8732	0.0138983	-0.00952846	-0.00247074	-0.0019718	-0.0234782
IRIS_313-8733	IRIS_313-8733	0.0140838	0.0019698	9.18346e-05	0.00227475	0.00813588
IRIS_313-8735	IRIS_313-8735	-0.0250134	-0.00423591	-0.0265344	0.0056002	0.00281611
IRIS_313-8737	IRIS_313-8737	0.0139987	0.000831342	-0.000437547	0.000433536	0.00840062
IRIS_313-8739	IRIS_313-8739	0.00464412	0.0155683	0.00455352	-0.00559774	-0.00243808
IRIS_313-8743	IRIS_313-8743	0.0135465	-0.0070864	-0.000442502	-0.00147362	-0.00658985
IRIS_313-8744	IRIS_313-8744	0.0136766	-0.00884862	0.00194021	0.00143262	0.0306734
IRIS_313-8745	IRIS_313-8745	-0.0286082	-0.00571363	0.0379883	-0.0200055	-0.00209646
IRIS_313-8747	IRIS_313-8747	-0.0173262	0.0195184	0.0112085	0.0949328	-0.00819413
IRIS_313-8751	IRIS_313-8751	0.0154643	-0.00990559	0.00183314	0.00125324	0.0223335
IRIS_313-8754	IRIS_313-8754	0.0143918	0.00305031	-0.00123279	-0.00174903	-0.0020651
IRIS_313-8755	IRIS_313-8755	-0.0292087	-0.00610581	-0.0512396	-0.000767677	0.00458989
IRIS_313-8757	IRIS_313-8757	0.0136203	-0.000261226	0.000158316	0.000820338	0.00389013
IRIS_313-8765	IRIS_313-8765	-0.0159848	0.014067	0.0159633	0.0971752	-0.00853601
IRIS_313-8767	IRIS_313-8767	0.0144326	-0.0092958	0.00154228	0.00170506	0.0280376
IRIS_313-8768	IRIS_313-8768	-0.0281715	-0.00546821	0.0377093	-0.0193837	-0.00150182
IRIS_313-8769	IRIS_313-8769	-0.0289035	-0.00494626	0.0389964	-0.0170735	-0.0012626
IRIS_313-8771	IRIS_313-8771	0.00430658	0.0672671	-0.00435964	-0.014528	0.00519149
IRIS_313-8778	IRIS_313-8778	-0.0283193	-0.00454422	0.034827	-0.0182624	-0.00166106
IRIS_313-8781	IRIS_313-8781	0.0110566	-0.0093063	0.00499456	0.000678897	0.0320458
IRIS_313-8783	IRIS_313-8783	0.00871358	0.0201567	-0.00324509	-0.00963831	-0.0177425
