0	IRIS_313-45827-1	0
0	IRIS_313-33963-1	0
0	IRIS_313-12524-1	0
0	IRIS_313-52261-1	0
0	IRIS_313-31801-1	0
0	IRIS_313-78703-1	1
0	IRIS_313-43250-1	0
0	IRIS_313-32094-1	0
0	IRIS_313-78248-1	0
0	IRIS_313-78237-1	0
0	IRIS_313-111-1	0
0	IRIS_313-112-1	0
0	IRIS_313-126-1	0
0	IRIS_313-376-1	0
0	IRIS_313-51255-1	0
0	IRIS_313-59797-1	0
0	IRIS_313-67903-1	0
0	IRIS_313-68672-1	7
0	IRIS_313-114-1	0
0	IRIS_313-2081-1	1
0	IRIS_313-3272-1	0
0	IRIS_313-5805-1	0
0	IRIS_313-6638-1	0
0	IRIS_313-10793-1	0
0	IRIS_313-11070-1	0
0	IRIS_313-11940-1	0
0	IRIS_313-13391-1	1
0	IRIS_313-15465-1	0
0	IRIS_313-15555-1	0
0	IRIS_313-28860-1	0
0	IRIS_313-46956-1	0
0	IRIS_313-46974-1	0
0	IRIS_313-46977-1	0
0	IRIS_313-47066-1	0
0	IRIS_313-50155-1	0
0	IRIS_313-50649-1	0
0	IRIS_313-51101-1	0
0	IRIS_313-53079-1	0
0	IRIS_313-55328-1	0
0	IRIS_313-55347-1	0
0	IRIS_313-55632-1	0
0	IRIS_313-56751-1	0
0	IRIS_313-56823-1	1
0	IRIS_313-61890-1	0
0	IRIS_313-62101-1	1
0	IRIS_313-64111-1	0
0	IRIS_313-64946-1	1
0	IRIS_313-66237-1	0
0	IRIS_313-68517-1	0
0	IRIS_313-68951-1	0
0	IRIS_313-69014-1	0
0	IRIS_313-69015-1	0
0	IRIS_313-69474-1	0
0	IRIS_313-69487-1	0
0	IRIS_313-69582-1	0
0	IRIS_313-69739-1	0
0	IRIS_313-69884-1	0
0	IRIS_313-70487-1	0
0	IRIS_313-79385-1	0
0	IRIS_313-81675-1	0
0	IRIS_313-82059-1	0
0	IRIS_313-1038-1	0
0	IRIS_313-7887-1	0
0	IRIS_313-39174-1	0
0	IRIS_313-45255-1	0
0	IRIS_313-47705-1	0
0	IRIS_313-51302-1	0
0	IRIS_313-55915-1	1
0	IRIS_313-63491-1	1
0	IRIS_313-63735-1	0
0	IRIS_313-63772-1	0
0	IRIS_313-63908-1	0
0	IRIS_313-67103-1	0
